Type of Travel,Home and Work Filter,Intersection Type,Zone ID,Zone Name,Day Type,Day Part,Name of Metro Area,Average Daily Zone Traffic (StL Index),Percent by Home Location
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"Jacksonville, NC",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"Winona, MN",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"Wausau, WI",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"Waterloo-Cedar Falls, IA",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"Washington-Arlington-Alexandria, DC-VA-MD-WV",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"Minot, ND",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"New Ulm, MN",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"New York-Northern New Jersey-Long Island, NY-NJ-PA",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"Norwich-New London, CT",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"Orlando-Kissimmee-Sanford, FL",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"Oshkosh-Neenah, WI",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"Atlanta-Sandy Springs-Marietta, GA",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"Albuquerque, NM",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"Lawrence, KS",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"Janesville, WI",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"Owatonna, MN",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"Houghton, MI",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"Fort Collins-Loveland, CO",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"Pella, IA",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"Fayetteville, NC",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"Phoenix-Mesa-Glendale, AZ",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"Rapid City, SD",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"Denver-Aurora-Broomfield, CO",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"Sacramento--Arden-Arcade--Roseville, CA",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"Cincinnati-Middletown, OH-KY-IN",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"Kansas City, MO-KS",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"Marshall, MN",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"Mason City, IA",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"Merrill, WI",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"Salinas, CA",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"Salt Lake City, UT",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"San Antonio-New Braunfels, TX",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"San Francisco-Oakland-Fremont, CA",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"Seymour, IN",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"Sheboygan, WI",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"Sioux City, IA-NE-SD",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"Boulder, CO",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"Staunton-Waynesboro, VA",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"Bloomington-Normal, IL",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"Bismarck, ND",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"Austin-Round Rock-San Marcos, TX",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,1: Weekday (M-F),4: Evening (4pm-8pm),"Austin, MN",1084,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Minneapolis-St. Paul-Bloomington, MN-WI",7088,0.750
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Rochester, MN",7088,0.013
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Eau Claire, WI",7088,0.011
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Duluth, MN-WI",7088,0.011
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"St. Cloud, MN",7088,0.009
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Fargo, ND-MN",7088,0.007
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Milwaukee-Waukesha-West Allis, WI",7088,0.007
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Chicago-Joliet-Naperville, IL-IN-WI",7088,0.005
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Mankato-North Mankato, MN",7088,0.005
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Faribault-Northfield, MN",7088,0.004
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Green Bay, WI",7088,0.004
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"La Crosse, WI-MN",7088,0.004
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Wausau, WI",7088,0.004
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Sacramento--Arden-Arcade--Roseville, CA",7088,0.004
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Brainerd, MN",7088,0.003
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Willmar, MN",7088,0.003
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Madison, WI",7088,0.002
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Albert Lea, MN",7088,0.002
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Sioux Falls, SD",7088,0.002
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Winona, MN",7088,0.002
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Bemidji, MN",7088,0.002
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Menomonie, WI",7088,0.002
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Hutchinson, MN",7088,0.002
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Red Wing, MN",7088,0.002
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Des Moines-West Des Moines, IA",7088,0.002
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Appleton, WI",7088,0.002
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Fergus Falls, MN",7088,0.002
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Waterloo-Cedar Falls, IA",7088,0.002
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Grand Forks, ND-MN",7088,0.002
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Owatonna, MN",7088,0.002
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Fresno, CA",7088,0.002
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Austin, MN",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Alexandria, MN",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Mason City, IA",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Worthington, MN",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Bismarck, ND",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Omaha-Council Bluffs, NE-IA",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Phoenix-Mesa-Glendale, AZ",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"New York-Northern New Jersey-Long Island, NY-NJ-PA",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Vermillion, SD",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Washington-Arlington-Alexandria, DC-VA-MD-WV",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Watertown, SD",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Aberdeen, SD",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Denver-Aurora-Broomfield, CO",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Minot, ND",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Houston-Sugar Land-Baytown, TX",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Charlotte-Gastonia-Rock Hill, NC-SC",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Seattle-Tacoma-Bellevue, WA",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Sheboygan, WI",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Hickory-Lenoir-Morganton, NC",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Los Angeles-Long Beach-Santa Ana, CA",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"St. Louis, MO-IL",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"San Diego-Carlsbad-San Marcos, CA",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Fairmont, MN",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Tulsa, OK",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Sioux City, IA-NE-SD",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Kansas City, MO-KS",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Oshkosh-Neenah, WI",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Dubuque, IA",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Boston-Cambridge-Quincy, MA-NH",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Cedar Rapids, IA",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Fayetteville-Springdale-Rogers, AR-MO",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Miami-Fort Lauderdale-Pompano Beach, FL",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Portland-Vancouver-Hillsboro, OR-WA",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Rapid City, SD",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Tampa-St. Petersburg-Clearwater, FL",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Watertown-Fort Atkinson, WI",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Akron, OH",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Atlanta-Sandy Springs-Marietta, GA",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Baraboo, WI",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),0: All Day (12am-12am),"Beaver Dam, WI",7088,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Minneapolis-St. Paul-Bloomington, MN-WI",1900,0.316
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Milwaukee-Waukesha-West Allis, WI",1900,0.007
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Eau Claire, WI",1900,0.006
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Duluth, MN-WI",1900,0.005
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Fargo, ND-MN",1900,0.005
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"St. Cloud, MN",1900,0.005
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Madison, WI",1900,0.004
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Grand Forks, ND-MN",1900,0.003
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Rochester, MN",1900,0.003
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Wausau, WI",1900,0.003
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Green Bay, WI",1900,0.003
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"La Crosse, WI-MN",1900,0.003
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Sacramento--Arden-Arcade--Roseville, CA",1900,0.003
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Appleton, WI",1900,0.002
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Waterloo-Cedar Falls, IA",1900,0.002
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Brainerd, MN",1900,0.002
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Willmar, MN",1900,0.002
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Hickory-Lenoir-Morganton, NC",1900,0.002
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Winona, MN",1900,0.002
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Oshkosh-Neenah, WI",1900,0.002
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Owatonna, MN",1900,0.002
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Chicago-Joliet-Naperville, IL-IN-WI",1900,0.002
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Bemidji, MN",1900,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Watertown, SD",1900,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Aberdeen, SD",1900,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Baltimore-Towson, MD",1900,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Mankato-North Mankato, MN",1900,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Menomonie, WI",1900,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Lancaster, PA",1900,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Phoenix-Mesa-Glendale, AZ",1900,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Sheboygan, WI",1900,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Orlando-Kissimmee-Sanford, FL",1900,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Lansing-East Lansing, MI",1900,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Lebanon, NH-VT",1900,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Fresno, CA",1900,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Lincoln, NE",1900,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Manchester-Nashua, NH",1900,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Manhattan, KS",1900,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Peoria, IL",1900,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Red Wing, MN",1900,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Sioux City, IA-NE-SD",1900,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Sioux Falls, SD",1900,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Wahpeton, ND-MN",1900,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Washington-Arlington-Alexandria, DC-VA-MD-WV",1900,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Fergus Falls, MN",1900,0.001
Personal,Visitors,Trip End,5030000000001054199,Como,2: Weekend Day (Sa-Su),1: Morning (8am-12noon),"Fayetteville-Springdale-Rogers, AR-MO",1900,0.001
